date,tmax,tmin,tavg,prcp,wspd,humidity,pressure,dew_point,cloud_cover,city,region,latitude,longitude,elevation
2000-07-21,31.5,24.8,27.8,8.1,8.9,79.0,1000.0,23.7,84.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-22,26.2,23.3,24.2,50.9,17.6,90.0,1002.3,22.3,99.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-23,28.1,22.7,25.3,1.8,7.8,82.0,1001.2,21.9,92.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-24,30.2,23.2,26.6,1.6,6.9,79.0,999.1,22.4,87.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-25,31.5,22.8,27.0,5.1,7.9,79.0,1000.6,22.7,64.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-26,32.9,23.1,28.0,0.4,9.4,75.0,1000.2,22.7,17.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-27,33.7,23.8,29.0,0.0,8.0,72.0,999.6,23.0,24.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-28,33.1,24.7,28.6,3.1,11.9,78.0,1000.8,24.2,68.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-29,32.1,24.8,28.2,1.5,10.7,77.0,1002.0,23.5,86.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-30,32.4,24.9,28.3,3.5,12.4,76.0,1001.9,23.4,80.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-07-31,31.6,25.1,27.8,6.8,13.0,77.0,999.6,23.4,58.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-01,28.7,23.2,25.4,20.0,15.8,83.0,998.5,22.2,81.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-02,27.9,21.4,24.2,17.1,10.0,82.0,1000.9,20.9,80.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-03,29.8,21.1,24.9,1.6,12.5,78.0,1001.6,20.5,47.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-04,30.2,21.5,25.9,0.8,7.6,78.0,1002.8,21.5,28.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-05,32.0,21.6,27.2,0.0,8.8,74.0,1001.5,21.6,6.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-06,32.8,23.0,28.2,0.2,6.0,72.0,1000.4,22.3,16.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-07,33.1,24.2,28.9,0.0,8.5,74.0,1000.8,23.4,16.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-08,33.8,24.2,29.4,1.4,5.7,73.0,1000.1,23.6,8.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-09,32.6,23.9,28.2,8.3,9.2,75.0,999.6,23.3,35.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-10,30.0,22.3,25.8,27.3,9.7,82.0,1001.6,22.3,58.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-11,29.6,22.1,25.6,4.7,8.2,84.0,1003.1,22.4,48.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-12,30.6,22.9,26.9,4.7,8.9,77.0,1004.0,22.3,48.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-13,31.7,23.9,27.6,0.5,6.7,76.0,1004.5,22.7,12.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-14,32.3,24.1,28.2,1.5,8.1,75.0,1002.2,23.2,20.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-15,30.5,22.2,26.5,7.1,9.4,80.0,1001.2,22.6,49.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-16,31.3,23.6,27.2,1.8,8.8,80.0,1000.2,23.2,41.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-17,32.0,24.2,27.8,0.9,9.5,81.0,998.4,24.1,38.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-18,31.1,23.8,27.3,3.8,8.0,80.0,1000.5,23.4,50.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-19,30.9,22.5,26.6,14.2,8.1,81.0,1003.4,23.0,43.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-20,32.6,24.0,27.9,0.2,6.2,74.0,1002.0,22.4,12.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-21,32.1,23.6,27.7,0.7,6.4,74.0,1000.1,22.3,14.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-22,30.6,23.2,26.5,3.1,9.9,81.0,1002.8,22.9,45.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-23,32.4,22.1,27.0,0.0,7.6,74.0,1004.1,21.5,11.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-24,33.2,22.2,27.9,0.0,7.0,68.0,1002.4,20.8,6.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-25,34.1,22.3,28.5,0.0,7.0,66.0,1002.6,21.0,4.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-26,34.1,24.2,29.1,0.2,6.4,67.0,1002.9,22.0,10.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-27,34.5,25.8,29.6,0.0,8.3,69.0,1000.8,23.0,24.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-28,33.2,26.6,29.7,1.9,13.2,69.0,998.1,23.2,27.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-29,31.5,24.9,28.1,1.7,9.5,78.0,997.8,23.7,52.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-30,30.0,24.3,26.7,7.4,7.8,83.0,996.9,23.5,74.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-08-31,28.1,23.6,25.6,6.8,12.0,83.0,996.9,22.5,73.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-01,28.6,22.8,25.5,3.1,11.6,82.0,999.3,22.1,73.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-02,31.9,22.3,26.9,0.0,7.1,76.0,999.5,21.9,14.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-03,32.9,23.4,28.3,0.0,6.8,72.0,1000.5,22.3,12.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-04,33.3,24.8,28.9,0.0,7.8,71.0,1002.1,22.8,21.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-05,32.9,24.2,28.3,2.5,8.9,74.0,1001.1,22.8,21.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-06,32.5,24.3,28.0,2.4,9.7,73.0,1000.3,22.6,24.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-07,29.7,24.4,26.7,6.8,7.9,77.0,1001.9,22.3,40.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-08,31.5,22.9,26.7,1.4,11.5,74.0,1003.7,21.3,42.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-09,27.9,21.2,24.1,11.7,11.8,78.0,1004.6,19.8,62.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-10,29.8,20.3,24.8,0.2,8.4,72.0,1003.7,19.0,20.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-11,32.0,19.7,26.1,0.0,8.7,64.0,1002.7,17.7,1.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-12,32.3,19.8,26.6,0.0,6.9,62.0,1003.9,18.1,13.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-13,33.7,20.5,27.3,0.0,9.1,57.0,1005.9,17.2,17.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-14,34.7,21.0,28.2,0.0,8.2,54.0,1005.6,16.8,4.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-15,34.5,20.6,28.0,0.0,8.7,55.0,1004.4,17.3,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-16,34.5,23.2,28.7,0.0,9.3,60.0,1004.7,19.5,7.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-17,34.1,23.3,28.8,0.0,7.0,60.0,1005.3,19.7,11.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-18,34.6,24.7,28.9,0.2,10.1,60.0,1004.1,19.8,20.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-19,32.7,24.0,27.1,8.3,12.6,64.0,1005.8,19.4,53.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-20,29.1,22.0,24.8,10.4,13.6,71.0,1009.3,18.8,62.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-21,27.7,20.7,24.0,1.5,14.5,71.0,1011.2,18.2,42.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-22,28.5,20.1,23.8,0.0,8.9,70.0,1012.2,17.6,40.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-23,29.6,18.6,24.2,0.0,5.8,65.0,1010.0,16.4,12.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-24,29.8,17.9,24.1,0.0,5.5,62.0,1009.2,15.4,15.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-25,29.6,17.5,23.5,0.4,8.6,61.0,1008.0,14.6,36.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-26,27.1,18.6,22.2,1.5,13.0,65.0,1010.5,14.8,55.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-27,29.4,16.7,22.9,0.0,9.8,54.0,1010.6,12.0,19.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-28,30.4,16.0,23.3,0.0,10.5,49.0,1008.5,10.8,2.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-29,31.4,15.2,23.2,0.0,6.3,51.0,1008.3,10.9,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-09-30,31.0,15.2,23.4,0.0,9.8,56.0,1007.7,13.1,1.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-01,29.8,18.1,24.6,0.0,7.6,59.0,1009.7,15.5,24.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-02,30.9,21.1,25.2,0.0,16.4,58.0,1011.2,15.9,26.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-03,33.3,19.3,25.9,0.0,9.2,51.0,1009.0,13.6,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-04,33.1,17.7,25.7,0.0,7.1,50.0,1008.2,13.3,33.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-05,31.9,20.1,26.2,0.0,9.4,54.0,1009.6,15.7,50.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-06,30.5,21.1,25.3,0.2,8.0,54.0,1010.6,15.0,14.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-07,29.4,19.8,24.2,0.6,8.4,60.0,1010.5,15.3,30.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-08,30.7,19.6,24.5,0.5,10.1,51.0,1009.0,13.1,19.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-09,31.0,17.1,23.8,0.0,8.8,49.0,1007.4,11.2,21.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-10,30.9,16.2,23.5,0.0,9.5,46.0,1008.9,9.6,19.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-11,30.8,16.6,23.8,0.0,8.7,41.0,1009.9,8.7,21.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-12,30.8,16.4,23.6,0.0,9.5,37.0,1010.1,6.9,13.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-13,30.2,15.7,22.9,0.0,10.0,37.0,1008.0,6.2,17.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-14,30.6,14.6,22.3,0.0,10.8,38.0,1008.1,5.1,1.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-15,31.4,14.6,22.6,0.0,13.0,33.0,1010.5,3.6,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-16,32.4,14.7,23.2,0.0,8.9,35.0,1010.8,5.1,3.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-17,32.1,16.0,23.8,0.0,10.4,39.0,1010.7,7.4,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-18,32.3,15.5,23.4,0.0,10.4,42.0,1008.1,8.3,1.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-19,31.9,16.8,23.9,0.0,7.3,43.0,1007.2,9.1,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-20,31.9,16.8,23.7,0.0,12.6,43.0,1008.6,8.8,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-21,31.6,15.4,22.9,0.0,14.1,40.0,1007.1,6.7,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-22,30.8,15.9,22.9,0.0,10.2,42.0,1006.9,7.7,2.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-23,30.1,15.7,22.9,0.0,8.9,42.0,1007.0,7.8,1.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-24,30.4,14.7,22.4,0.0,10.1,36.0,1009.9,5.1,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-25,30.2,14.9,21.8,0.0,13.7,35.0,1011.4,4.7,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-26,29.8,13.5,21.1,0.0,13.5,40.0,1011.9,5.5,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-27,31.1,12.7,21.3,0.0,9.6,40.0,1010.9,5.0,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-28,29.1,14.1,21.2,0.0,7.9,51.0,1012.8,9.5,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-29,29.0,13.5,20.9,0.0,8.8,54.0,1013.5,10.1,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-30,28.5,13.0,20.6,0.0,8.8,54.0,1013.0,9.7,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-10-31,28.5,13.3,20.7,0.0,9.2,54.0,1010.6,10.0,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-01,27.7,14.8,21.2,0.0,7.6,59.0,1013.2,12.1,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-02,27.1,14.5,20.8,0.0,8.4,61.0,1015.9,12.2,4.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-03,28.0,14.9,20.8,0.0,12.0,56.0,1016.4,10.8,10.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-04,27.6,13.9,20.7,0.0,9.9,58.0,1016.3,11.4,67.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-05,27.1,13.6,20.2,0.0,8.5,62.0,1013.4,11.9,1.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-06,26.7,14.1,20.4,0.0,7.6,60.0,1010.9,11.5,15.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-07,24.4,15.1,19.4,0.0,7.7,58.0,1012.7,10.4,36.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-08,24.7,12.7,18.7,0.3,7.4,59.0,1014.2,10.0,18.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-09,25.5,13.9,19.0,0.0,11.6,50.0,1015.3,7.5,31.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-10,24.9,12.3,18.3,0.0,11.2,45.0,1014.3,5.0,74.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-11,26.3,12.8,19.1,0.0,10.2,41.0,1015.2,4.6,29.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-12,25.3,10.9,18.0,0.1,9.0,46.0,1012.1,5.2,10.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-13,21.4,11.9,16.1,2.0,14.6,53.0,1013.7,5.8,15.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-14,23.0,9.0,15.2,0.0,11.5,41.0,1015.7,0.1,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-15,23.8,7.1,15.2,0.0,9.7,36.0,1014.2,-1.4,79.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-16,23.7,10.3,16.2,0.0,7.5,42.0,1015.8,2.1,59.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-17,22.6,7.3,14.8,0.0,7.9,48.0,1014.3,2.6,15.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-18,20.6,10.3,14.7,0.0,16.4,31.0,1013.4,-2.3,31.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-19,22.7,6.6,13.9,0.0,10.0,44.0,1013.8,0.3,3.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-20,22.8,5.6,13.5,0.0,7.6,42.0,1012.1,-1.1,29.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-21,21.5,7.6,14.4,0.0,9.2,46.0,1014.4,2.1,86.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-22,22.4,8.6,15.3,0.0,7.0,47.0,1016.8,3.2,45.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-23,21.6,10.5,15.7,0.4,12.1,51.0,1018.5,5.3,42.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-24,20.3,10.0,14.9,0.2,9.4,58.0,1018.7,6.1,15.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-25,20.6,8.3,13.8,0.0,11.9,54.0,1015.7,3.6,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-26,20.5,5.7,12.8,0.0,7.6,51.0,1015.6,1.5,18.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-27,20.3,5.6,12.6,0.4,8.5,52.0,1016.3,1.8,19.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-28,19.5,5.1,11.6,0.0,10.4,50.0,1018.5,0.0,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-29,19.2,3.9,10.9,0.0,11.4,47.0,1016.8,-1.8,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-11-30,18.1,5.1,10.9,0.0,18.2,35.0,1017.8,-5.3,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-01,18.3,2.4,9.7,0.0,10.9,37.0,1018.3,-5.6,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-02,19.4,1.5,10.0,0.0,9.4,41.0,1018.6,-4.3,34.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-03,19.8,5.2,11.5,0.0,7.4,45.0,1020.1,-1.3,14.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-04,20.6,4.5,11.6,0.0,11.3,52.0,1017.0,0.6,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-05,20.0,5.1,11.7,0.0,10.5,48.0,1015.0,-0.3,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-06,20.4,4.1,11.3,0.0,11.1,49.0,1015.9,-0.7,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-07,18.5,5.1,11.2,0.2,11.8,49.0,1018.1,-0.1,66.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-08,18.8,6.1,12.0,0.0,9.9,54.0,1018.7,2.2,50.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-09,19.8,5.8,11.9,0.0,10.4,49.0,1014.8,0.2,14.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-10,19.4,4.8,11.1,0.0,11.4,47.0,1015.4,-1.2,42.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-11,18.6,3.7,10.1,0.0,12.0,45.0,1017.2,-2.8,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-12,19.0,1.8,9.8,0.0,10.4,45.0,1016.4,-3.4,3.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-13,20.5,4.9,11.6,0.3,10.9,55.0,1016.4,1.3,14.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-14,21.1,5.9,12.3,0.0,10.8,52.0,1014.5,1.6,58.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-15,20.1,6.8,12.4,0.0,8.1,54.0,1016.5,2.3,98.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-16,17.2,10.5,12.8,2.4,10.9,60.0,1017.7,4.7,100.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-17,13.8,9.9,12.0,9.1,10.9,84.0,1019.2,9.4,93.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-18,16.5,6.9,10.9,0.0,14.3,73.0,1018.3,5.8,14.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-19,18.3,4.4,10.3,0.0,11.9,54.0,1016.5,0.3,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-20,19.6,2.4,9.8,0.0,11.0,55.0,1016.7,-0.1,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-21,19.7,2.1,9.9,0.0,9.1,56.0,1017.1,0.3,65.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-22,19.3,4.6,11.7,0.0,6.0,56.0,1016.9,2.4,96.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-23,18.9,4.4,11.3,0.0,4.6,62.0,1016.3,3.5,24.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-24,19.4,4.4,11.5,0.0,9.0,68.0,1017.0,5.2,37.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-25,19.6,4.6,11.6,0.0,10.1,67.0,1016.6,5.0,14.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-26,19.5,3.6,10.8,0.0,9.9,62.0,1016.8,2.4,2.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-27,18.1,4.1,10.2,0.0,6.2,63.0,1017.0,2.8,23.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-28,14.7,5.6,9.2,1.0,11.4,79.0,1018.1,5.5,70.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-29,18.8,5.7,11.3,0.0,9.4,64.0,1018.3,4.1,2.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-30,18.8,4.6,10.7,0.0,9.7,55.0,1015.2,1.0,15.0,Islamabad,Punjab,33.6844,73.0479,540.0
2000-12-31,17.9,6.0,11.7,0.0,8.5,59.0,1015.5,3.3,92.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-01,17.0,6.4,11.1,0.3,8.4,64.0,1014.3,3.7,37.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-02,16.1,1.8,9.0,0.0,8.5,67.0,1017.3,2.2,30.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-03,15.1,2.8,8.8,0.0,10.1,69.0,1019.2,2.9,9.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-04,15.5,2.0,8.1,0.0,10.2,67.0,1019.1,1.3,1.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-05,16.2,0.5,8.0,0.0,10.0,60.0,1017.4,-0.7,37.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-06,15.1,1.3,7.9,0.0,8.2,67.0,1018.0,1.4,50.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-07,14.9,1.7,7.7,0.0,8.3,72.0,1016.7,2.3,32.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-08,15.6,0.6,7.4,0.0,9.7,62.0,1015.8,-0.7,2.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-09,16.0,0.2,7.2,0.0,10.8,56.0,1017.0,-2.5,10.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-10,16.3,0.2,7.4,0.0,10.9,55.0,1017.0,-2.4,6.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-11,16.5,0.0,7.7,0.0,7.4,57.0,1014.3,-1.7,20.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-12,16.4,4.3,9.3,0.0,6.7,60.0,1015.8,1.5,50.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-13,17.0,2.1,8.5,0.0,11.8,64.0,1017.6,0.9,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-14,17.5,0.8,8.4,0.0,9.2,57.0,1016.2,-1.0,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-15,17.3,1.6,8.5,0.0,7.0,60.0,1018.0,0.1,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-16,17.2,1.2,8.6,0.0,7.0,64.0,1018.8,0.9,44.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-17,14.9,3.0,8.3,0.0,7.9,70.0,1020.1,2.5,89.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-18,17.5,2.1,9.3,0.0,9.7,64.0,1018.7,1.5,34.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-19,18.0,2.6,10.0,0.0,6.8,59.0,1017.8,1.5,16.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-20,18.4,3.1,10.3,0.0,7.9,58.0,1016.2,1.3,18.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-21,14.2,6.0,9.4,1.7,8.8,67.0,1013.4,3.4,68.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-22,12.6,3.6,7.7,7.2,14.3,80.0,1012.3,4.4,62.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-23,13.8,1.3,6.8,0.0,10.1,69.0,1016.2,0.3,13.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-24,14.5,0.8,7.0,0.0,16.4,57.0,1016.7,-2.3,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-25,16.6,0.5,7.8,0.0,10.4,49.0,1014.2,-3.7,2.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-26,17.8,0.8,8.6,0.0,14.5,54.0,1015.0,-1.7,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-27,18.1,1.8,9.4,0.0,13.3,46.0,1015.0,-2.8,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-28,20.1,2.1,10.6,0.0,11.5,46.0,1013.6,-2.0,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-29,20.0,3.9,11.2,0.0,9.8,52.0,1013.4,0.4,1.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-30,20.4,9.5,13.6,0.6,14.3,49.0,1012.6,2.5,18.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-01-31,16.1,5.6,10.3,0.7,12.8,61.0,1013.9,1.6,17.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-02-01,16.6,4.2,9.8,0.0,11.8,57.0,1014.9,0.6,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-02-02,18.2,2.7,9.9,0.0,13.8,48.0,1014.9,-1.9,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-02-03,18.7,1.1,9.6,0.0,7.9,45.0,1011.6,-3.8,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-02-04,18.1,1.0,9.5,0.0,8.6,50.0,1012.7,-2.4,0.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-02-05,19.0,2.6,10.6,0.0,11.4,50.0,1015.3,-1.2,11.0,Islamabad,Punjab,33.6844,73.0479,540.0
2001-02-06,19.7,3.7,11.3,0.0,11.3,43.0,1015.8,-2.6,10.0,Islamabad,Punjab,33.6844,73.0479,540.0
